Product,Product Line,Market Size,State,Profit,Sales
Earl Grey,Leaves,Major Market,New York,197,322
Earl Grey,Leaves,Major Market,New York,199,322
Earl Grey,Leaves,Major Market,New York,188,309
Earl Grey,Leaves,Major Market,New York,197,322
Regular Espresso,Beans,Major Market,New York,175,490
Regular Espresso,Beans,Major Market,New York,264,580
Regular Espresso,Beans,Major Market,New York,194,523
Regular Espresso,Beans,Major Market,New York,235,564
Regular Espresso,Beans,Major Market,New York,187,543
Regular Espresso,Beans,Major Market,New York,318,675
Regular Espresso,Beans,Major Market,New York,182,546
Regular Espresso,Beans,Major Market,New York,179,543
Regular Espresso,Beans,Major Market,New York,224,567
Regular Espresso,Beans,Major Market,New York,435,765
Regular Espresso,Beans,Major Market,New York,381,675
Regular Espresso,Beans,Major Market,New York,312,657
Regular Espresso,Beans,Major Market,New York,273,548
Regular Espresso,Beans,Major Market,New York,392,618
Regular Espresso,Beans,Major Market,New York,288,557
Regular Espresso,Beans,Major Market,New York,349,601
Regular Espresso,Beans,Major Market,New York,258,538
Regular Espresso,Beans,Major Market,New York,439,669
Regular Espresso,Beans,Major Market,New York,251,541
Regular Espresso,Beans,Major Market,New York,247,538
Regular Espresso,Beans,Major Market,New York,332,604
Regular Espresso,Beans,Major Market,New York,646,815
Regular Espresso,Beans,Major Market,New York,565,719
Regular Espresso,Beans,Major Market,New York,463,700
Colombian,Beans,Small Market,Nevada,-3,76
Colombian,Beans,Small Market,Nevada,-5,74
Colombian,Beans,Small Market,Nevada,-4,75
Colombian,Beans,Small Market,Nevada,-2,79
Colombian,Beans,Small Market,Nevada,-1,81
Colombian,Beans,Small Market,Nevada,0,82
Colombian,Beans,Small Market,Nevada,-1,82
Colombian,Beans,Small Market,Nevada,1,86
Colombian,Beans,Small Market,Nevada,2,91
Colombian,Beans,Small Market,Nevada,-2,77
Colombian,Beans,Small Market,Nevada,-4,74
Colombian,Beans,Small Market,Nevada,1,88
Colombian,Beans,Small Market,Nevada,-5,85
Colombian,Beans,Small Market,Nevada,-7,79
Colombian,Beans,Small Market,Nevada,-6,80
Colombian,Beans,Small Market,Nevada,-3,84
Colombian,Beans,Small Market,Nevada,-1,80
Colombian,Beans,Small Market,Nevada,0,81
Colombian,Beans,Small Market,Nevada,-1,81
Colombian,Beans,Small Market,Nevada,1,85
Colombian,Beans,Small Market,Nevada,3,97
Colombian,Beans,Small Market,Nevada,-3,82
Colombian,Beans,Small Market,Nevada,-6,79
Colombian,Beans,Small Market,Nevada,1,94
Green Tea,Leaves,Small Market,Nevada,-354,17
Green Tea,Leaves,Small Market,Nevada,-342,23
Green Tea,Leaves,Small Market,Nevada,-340,32
Green Tea,Leaves,Small Market,Nevada,-365,26
Green Tea,Leaves,Small Market,Nevada,-380,18
Green Tea,Leaves,Small Market,Nevada,-369,37
Green Tea,Leaves,Small Market,Nevada,-378,27
Green Tea,Leaves,Small Market,Nevada,-404,21
Green Tea,Leaves,Small Market,Nevada,-430,19
Green Tea,Leaves,Small Market,Nevada,-363,21
Green Tea,Leaves,Small Market,Nevada,-340,32
Green Tea,Leaves,Small Market,Nevada,-408,31
Green Tea,Leaves,Small Market,Nevada,-552,19
Green Tea,Leaves,Small Market,Nevada,-508,25
Green Tea,Leaves,Small Market,Nevada,-505,34
Green Tea,Leaves,Small Market,Nevada,-542,28
Green Tea,Leaves,Small Market,Nevada,-524,18
Green Tea,Leaves,Small Market,Nevada,-509,37
Green Tea,Leaves,Small Market,Nevada,-522,27
Green Tea,Leaves,Small Market,Nevada,-558,21
Green Tea,Leaves,Small Market,Nevada,-638,20
Green Tea,Leaves,Small Market,Nevada,-539,22
Green Tea,Leaves,Small Market,Nevada,-505,34
Green Tea,Leaves,Small Market,Nevada,-605,33
Caffe Mocha,Beans,Small Market,Nevada,10,45
Caffe Mocha,Beans,Small Market,Nevada,10,45
Caffe Mocha,Beans,Small Market,Nevada,10,45
Caffe Mocha,Beans,Small Market,Nevada,11,47
Caffe Mocha,Beans,Small Market,Nevada,13,49
Caffe Mocha,Beans,Small Market,Nevada,18,58
Caffe Mocha,Beans,Small Market,Nevada,17,61
Caffe Mocha,Beans,Small Market,Nevada,19,63
Caffe Mocha,Beans,Small Market,Nevada,12,48
Caffe Mocha,Beans,Small Market,Nevada,14,52
Caffe Mocha,Beans,Small Market,Nevada,9,39
Caffe Mocha,Beans,Small Market,Nevada,10,41
Caffe Mocha,Beans,Small Market,Nevada,16,50
Caffe Mocha,Beans,Small Market,Nevada,15,48
Caffe Mocha,Beans,Small Market,Nevada,15,48
Caffe Mocha,Beans,Small Market,Nevada,16,50
Caffe Mocha,Beans,Small Market,Nevada,18,49
Caffe Mocha,Beans,Small Market,Nevada,25,57
Caffe Mocha,Beans,Small Market,Nevada,23,60
Caffe Mocha,Beans,Small Market,Nevada,26,62
Caffe Mocha,Beans,Small Market,Nevada,18,51
Caffe Mocha,Beans,Small Market,Nevada,21,55
Caffe Mocha,Beans,Small Market,Nevada,13,42
Caffe Mocha,Beans,Small Market,Nevada,15,44
Decaf Espresso,Beans,Small Market,Nevada,11,43
Decaf Espresso,Beans,Small Market,Nevada,11,47
Decaf Espresso,Beans,Small Market,Nevada,10,41
Decaf Espresso,Beans,Small Market,Nevada,10,43
Decaf Espresso,Beans,Small Market,Nevada,13,49
Decaf Espresso,Beans,Small Market,Nevada,15,53
Decaf Espresso,Beans,Small Market,Nevada,12,49
Decaf Espresso,Beans,Small Market,Nevada,17,58
Decaf Espresso,Beans,Small Market,Nevada,17,58
Decaf Espresso,Beans,Small Market,Nevada,17,58
Decaf Espresso,Beans,Small Market,Nevada,17,56
Decaf Espresso,Beans,Small Market,Nevada,17,58
Decaf Espresso,Beans,Small Market,Nevada,17,48
Decaf Espresso,Beans,Small Market,Nevada,16,50
Decaf Espresso,Beans,Small Market,Nevada,15,44
Decaf Espresso,Beans,Small Market,Nevada,15,46
Decaf Espresso,Beans,Small Market,Nevada,18,49
Decaf Espresso,Beans,Small Market,Nevada,21,53
Decaf Espresso,Beans,Small Market,Nevada,17,49
Decaf Espresso,Beans,Small Market,Nevada,23,57
Decaf Espresso,Beans,Small Market,Nevada,25,62
Decaf Espresso,Beans,Small Market,Nevada,25,62
Decaf Espresso,Beans,Small Market,Nevada,25,60
Decaf Espresso,Beans,Small Market,Nevada,25,62
Chamomile,Leaves,Small Market,Nevada,16,250
Chamomile,Leaves,Small Market,Nevada,26,290
Chamomile,Leaves,Small Market,Nevada,27,298
Chamomile,Leaves,Small Market,Nevada,27,298
Chamomile,Leaves,Small Market,Nevada,25,289
Chamomile,Leaves,Small Market,Nevada,37,345
Chamomile,Leaves,Small Market,Nevada,45,387
Chamomile,Leaves,Small Market,Nevada,49,412
Chamomile,Leaves,Small Market,Nevada,26,290
Chamomile,Leaves,Small Market,Nevada,26,298
Chamomile,Leaves,Small Market,Nevada,26,289
Chamomile,Leaves,Small Market,Nevada,32,322
Chamomile,Leaves,Small Market,Nevada,25,280
Chamomile,Leaves,Small Market,Nevada,39,309
Chamomile,Leaves,Small Market,Nevada,40,318
Chamomile,Leaves,Small Market,Nevada,40,318
Chamomile,Leaves,Small Market,Nevada,35,286
Chamomile,Leaves,Small Market,Nevada,51,342
Chamomile,Leaves,Small Market,Nevada,62,384
Chamomile,Leaves,Small Market,Nevada,68,408
Chamomile,Leaves,Small Market,Nevada,39,309
Chamomile,Leaves,Small Market,Nevada,39,318
Chamomile,Leaves,Small Market,Nevada,39,308
Chamomile,Leaves,Small Market,Nevada,47,343
Lemon,Leaves,Small Market,Nevada,111,345
Lemon,Leaves,Small Market,Nevada,115,354
Lemon,Leaves,Small Market,Nevada,119,367
Lemon,Leaves,Small Market,Nevada,156,456
Lemon,Leaves,Small Market,Nevada,160,465
Lemon,Leaves,Small Market,Nevada,166,478
Lemon,Leaves,Small Market,Nevada,208,567
Lemon,Leaves,Small Market,Nevada,163,467
Lemon,Leaves,Small Market,Nevada,129,387
Lemon,Leaves,Small Market,Nevada,120,367
Lemon,Leaves,Small Market,Nevada,138,412
Lemon,Leaves,Small Market,Nevada,194,534
Lemon,Leaves,Small Market,Nevada,173,386
Lemon,Leaves,Small Market,Nevada,171,377
Lemon,Leaves,Small Market,Nevada,177,391
Lemon,Leaves,Small Market,Nevada,232,486
Lemon,Leaves,Small Market,Nevada,221,461
Lemon,Leaves,Small Market,Nevada,229,474
Lemon,Leaves,Small Market,Nevada,287,562
Lemon,Leaves,Small Market,Nevada,225,463
Lemon,Leaves,Small Market,Nevada,191,412
Lemon,Leaves,Small Market,Nevada,178,391
Lemon,Leaves,Small Market,Nevada,205,439
Lemon,Leaves,Small Market,Nevada,288,569
Mint,Leaves,Small Market,Nevada,86,234
Mint,Leaves,Small Market,Nevada,94,254
Mint,Leaves,Small Market,Nevada,102,267
Mint,Leaves,Small Market,Nevada,115,301
Mint,Leaves,Small Market,Nevada,121,312
Mint,Leaves,Small Market,Nevada,136,345
Mint,Leaves,Small Market,Nevada,150,376
Mint,Leaves,Small Market,Nevada,150,376
Mint,Leaves,Small Market,Nevada,115,298
Mint,Leaves,Small Market,Nevada,114,298
Mint,Leaves,Small Market,Nevada,107,278
Mint,Leaves,Small Market,Nevada,122,312
Mint,Leaves,Small Market,Nevada,134,262
Mint,Leaves,Small Market,Nevada,140,271
Mint,Leaves,Small Market,Nevada,151,285
Mint,Leaves,Small Market,Nevada,171,321
Mint,Leaves,Small Market,Nevada,167,309
Mint,Leaves,Small Market,Nevada,188,342
Mint,Leaves,Small Market,Nevada,207,373
Mint,Leaves,Small Market,Nevada,207,373
Mint,Leaves,Small Market,Nevada,171,318
Mint,Leaves,Small Market,Nevada,169,318
Mint,Leaves,Small Market,Nevada,159,296
Mint,Leaves,Small Market,Nevada,181,332
Earl Grey,Leaves,Small Market,Nevada,141,456
Earl Grey,Leaves,Small Market,Nevada,142,457
Earl Grey,Leaves,Small Market,Nevada,148,478
Earl Grey,Leaves,Small Market,Nevada,149,478
Earl Grey,Leaves,Small Market,Nevada,164,521
Earl Grey,Leaves,Small Market,Nevada,165,521
Earl Grey,Leaves,Small Market,Nevada,168,532
Earl Grey,Leaves,Small Market,Nevada,167,532
Earl Grey,Leaves,Small Market,Nevada,156,498
Earl Grey,Leaves,Small Market,Nevada,149,478
Earl Grey,Leaves,Small Market,Nevada,128,423
Earl Grey,Leaves,Small Market,Nevada,157,501
Earl Grey,Leaves,Small Market,Nevada,220,510
Earl Grey,Leaves,Small Market,Nevada,211,487
Earl Grey,Leaves,Small Market,Nevada,220,509
Earl Grey,Leaves,Small Market,Nevada,221,509
Earl Grey,Leaves,Small Market,Nevada,226,516
Earl Grey,Leaves,Small Market,Nevada,228,516
Earl Grey,Leaves,Small Market,Nevada,232,527
Earl Grey,Leaves,Small Market,Nevada,230,527
Earl Grey,Leaves,Small Market,Nevada,232,531
Earl Grey,Leaves,Small Market,Nevada,221,509
Earl Grey,Leaves,Small Market,Nevada,190,451
Earl Grey,Leaves,Small Market,Nevada,233,534
Caffe Latte,Beans,Small Market,Nevada,11,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,32,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,32,43
Caffe Latte,Beans,Small Market,Nevada,32,43
Caffe Latte,Beans,Small Market,Nevada,32,43
Caffe Latte,Beans,Small Market,Nevada,32,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,31,43
Caffe Latte,Beans,Small Market,Nevada,17,48
Caffe Latte,Beans,Small Market,Nevada,46,46
Caffe Latte,Beans,Small Market,Nevada,46,46
Caffe Latte,Beans,Small Market,Nevada,47,46
Caffe Latte,Beans,Small Market,Nevada,43,43
Caffe Latte,Beans,Small Market,Nevada,43,43
Caffe Latte,Beans,Small Market,Nevada,44,43
Caffe Latte,Beans,Small Market,Nevada,44,43
Caffe Latte,Beans,Small Market,Nevada,47,46
Caffe Latte,Beans,Small Market,Nevada,47,46
Caffe Latte,Beans,Small Market,Nevada,46,46
Caffe Latte,Beans,Small Market,Nevada,46,46
Colombian,Beans,Small Market,Washington,38,130
Colombian,Beans,Small Market,Washington,44,142
Colombian,Beans,Small Market,Washington,48,150
Colombian,Beans,Small Market,Washington,54,169
Colombian,Beans,Small Market,Washington,58,175
Colombian,Beans,Small Market,Washington,66,193
Colombian,Beans,Small Market,Washington,75,211
Colombian,Beans,Small Market,Washington,76,211
Colombian,Beans,Small Market,Washington,56,167
Colombian,Beans,Small Market,Washington,56,167
Colombian,Beans,Small Market,Washington,50,156
Colombian,Beans,Small Market,Washington,58,176
Colombian,Beans,Small Market,Washington,59,145
Colombian,Beans,Small Market,Washington,65,151
Colombian,Beans,Small Market,Washington,71,160
Colombian,Beans,Small Market,Washington,80,180
Colombian,Beans,Small Market,Washington,80,173
Colombian,Beans,Small Market,Washington,91,191
Colombian,Beans,Small Market,Washington,104,209
Colombian,Beans,Small Market,Washington,105,209
Colombian,Beans,Small Market,Washington,83,178
Colombian,Beans,Small Market,Washington,83,178
Colombian,Beans,Small Market,Washington,74,166
Colombian,Beans,Small Market,Washington,86,188
Green Tea,Leaves,Small Market,Washington,8,180
Green Tea,Leaves,Small Market,Washington,3,155
Green Tea,Leaves,Small Market,Washington,0,150
Green Tea,Leaves,Small Market,Washington,0,150
Green Tea,Leaves,Small Market,Washington,2,154
Green Tea,Leaves,Small Market,Washington,-3,128
Green Tea,Leaves,Small Market,Washington,-5,113
Green Tea,Leaves,Small Market,Washington,-8,105
Green Tea,Leaves,Small Market,Washington,2,149
Green Tea,Leaves,Small Market,Washington,0,144
Green Tea,Leaves,Small Market,Washington,1,147
Green Tea,Leaves,Small Market,Washington,-3,131
Green Tea,Leaves,Small Market,Washington,12,201
Green Tea,Leaves,Small Market,Washington,4,165
Green Tea,Leaves,Small Market,Washington,0,160
Green Tea,Leaves,Small Market,Washington,0,160
Green Tea,Leaves,Small Market,Washington,3,153
Green Tea,Leaves,Small Market,Washington,-4,127
Green Tea,Leaves,Small Market,Washington,-7,112
Green Tea,Leaves,Small Market,Washington,-11,104
Green Tea,Leaves,Small Market,Washington,3,159
Green Tea,Leaves,Small Market,Washington,0,153
Green Tea,Leaves,Small Market,Washington,1,157
Green Tea,Leaves,Small Market,Washington,-4,140
Caffe Mocha,Beans,Small Market,Washington,13,120
Caffe Mocha,Beans,Small Market,Washington,12,118
Caffe Mocha,Beans,Small Market,Washington,12,120
Caffe Mocha,Beans,Small Market,Washington,15,127
Caffe Mocha,Beans,Small Market,Washington,16,130
Caffe Mocha,Beans,Small Market,Washington,18,133
Caffe Mocha,Beans,Small Market,Washington,18,133
Caffe Mocha,Beans,Small Market,Washington,20,140
Caffe Mocha,Beans,Small Market,Washington,23,149
Caffe Mocha,Beans,Small Market,Washington,16,126
Caffe Mocha,Beans,Small Market,Washington,13,121
Caffe Mocha,Beans,Small Market,Washington,23,145
Caffe Mocha,Beans,Small Market,Washington,20,134
Caffe Mocha,Beans,Small Market,Washington,18,126
Caffe Mocha,Beans,Small Market,Washington,18,128
Caffe Mocha,Beans,Small Market,Washington,22,135
Caffe Mocha,Beans,Small Market,Washington,22,129
Caffe Mocha,Beans,Small Market,Washington,25,132
Caffe Mocha,Beans,Small Market,Washington,25,132
Caffe Mocha,Beans,Small Market,Washington,28,139
Caffe Mocha,Beans,Small Market,Washington,34,159
Caffe Mocha,Beans,Small Market,Washington,24,134
Caffe Mocha,Beans,Small Market,Washington,19,129
Caffe Mocha,Beans,Small Market,Washington,34,155
Decaf Espresso,Beans,Small Market,Washington,39,150
Decaf Espresso,Beans,Small Market,Washington,41,154
Decaf Espresso,Beans,Small Market,Washington,40,155
Decaf Espresso,Beans,Small Market,Washington,39,151
Decaf Espresso,Beans,Small Market,Washington,47,170
Decaf Espresso,Beans,Small Market,Washington,49,177
Decaf Espresso,Beans,Small Market,Washington,56,189
Decaf Espresso,Beans,Small Market,Washington,71,226
Decaf Espresso,Beans,Small Market,Washington,53,182
Decaf Espresso,Beans,Small Market,Washington,48,174
Decaf Espresso,Beans,Small Market,Washington,45,164
Decaf Espresso,Beans,Small Market,Washington,51,176
Decaf Espresso,Beans,Small Market,Washington,61,168
Decaf Espresso,Beans,Small Market,Washington,61,164
Decaf Espresso,Beans,Small Market,Washington,59,165
Decaf Espresso,Beans,Small Market,Washington,58,161
Decaf Espresso,Beans,Small Market,Washington,65,168
Decaf Espresso,Beans,Small Market,Washington,68,175
Decaf Espresso,Beans,Small Market,Washington,77,187
Decaf Espresso,Beans,Small Market,Washington,98,224
Decaf Espresso,Beans,Small Market,Washington,79,194
Decaf Espresso,Beans,Small Market,Washington,71,185
Decaf Espresso,Beans,Small Market,Washington,67,175
Decaf Espresso,Beans,Small Market,Washington,76,188
Chamomile,Leaves,Small Market,Washington,115,310
Chamomile,Leaves,Small Market,Washington,121,325
Chamomile,Leaves,Small Market,Washington,115,309
Chamomile,Leaves,Small Market,Washington,106,292
Chamomile,Leaves,Small Market,Washington,98,275
Chamomile,Leaves,Small Market,Washington,79,232
Chamomile,Leaves,Small Market,Washington,75,225
Chamomile,Leaves,Small Market,Washington,75,225
Chamomile,Leaves,Small Market,Washington,91,258
Chamomile,Leaves,Small Market,Washington,115,313
Chamomile,Leaves,Small Market,Washington,122,325
Chamomile,Leaves,Small Market,Washington,105,289
Chamomile,Leaves,Small Market,Washington,179,347
Chamomile,Leaves,Small Market,Washington,180,346
Chamomile,Leaves,Small Market,Washington,171,329
Chamomile,Leaves,Small Market,Washington,157,311
Chamomile,Leaves,Small Market,Washington,135,273
Chamomile,Leaves,Small Market,Washington,109,230
Chamomile,Leaves,Small Market,Washington,104,223
Chamomile,Leaves,Small Market,Washington,104,223
Chamomile,Leaves,Small Market,Washington,135,275
Chamomile,Leaves,Small Market,Washington,171,334
Chamomile,Leaves,Small Market,Washington,181,346
Chamomile,Leaves,Small Market,Washington,156,308
Lemon,Leaves,Small Market,Washington,30,85
Lemon,Leaves,Small Market,Washington,34,94
Lemon,Leaves,Small Market,Washington,29,82
Lemon,Leaves,Small Market,Washington,30,86
Lemon,Leaves,Small Market,Washington,36,99
Lemon,Leaves,Small Market,Washington,40,107
Lemon,Leaves,Small Market,Washington,37,99
Lemon,Leaves,Small Market,Washington,45,118
Lemon,Leaves,Small Market,Washington,47,119
Lemon,Leaves,Small Market,Washington,47,119
Lemon,Leaves,Small Market,Washington,44,115
Lemon,Leaves,Small Market,Washington,46,120
Lemon,Leaves,Small Market,Washington,47,95
Lemon,Leaves,Small Market,Washington,50,100
Lemon,Leaves,Small Market,Washington,43,87
Lemon,Leaves,Small Market,Washington,45,92
Lemon,Leaves,Small Market,Washington,50,98
Lemon,Leaves,Small Market,Washington,55,106
Lemon,Leaves,Small Market,Washington,51,98
Lemon,Leaves,Small Market,Washington,62,117
Lemon,Leaves,Small Market,Washington,70,127
Lemon,Leaves,Small Market,Washington,70,127
Lemon,Leaves,Small Market,Washington,65,123
Lemon,Leaves,Small Market,Washington,68,128
Earl Grey,Leaves,Small Market,Washington,48,150
Earl Grey,Leaves,Small Market,Washington,41,137
Earl Grey,Leaves,Small Market,Washington,38,129
Earl Grey,Leaves,Small Market,Washington,30,114
Earl Grey,Leaves,Small Market,Washington,27,110
Earl Grey,Leaves,Small Market,Washington,24,99
Earl Grey,Leaves,Small Market,Washington,20,90
Earl Grey,Leaves,Small Market,Washington,20,90
Earl Grey,Leaves,Small Market,Washington,31,113
Earl Grey,Leaves,Small Market,Washington,31,113
Earl Grey,Leaves,Small Market,Washington,34,120
Earl Grey,Leaves,Small Market,Washington,28,106
Earl Grey,Leaves,Small Market,Washington,75,168
Earl Grey,Leaves,Small Market,Washington,61,146
Earl Grey,Leaves,Small Market,Washington,56,137
Earl Grey,Leaves,Small Market,Washington,45,121
Earl Grey,Leaves,Small Market,Washington,37,109
Earl Grey,Leaves,Small Market,Washington,33,98
Earl Grey,Leaves,Small Market,Washington,28,89
Earl Grey,Leaves,Small Market,Washington,28,89
Earl Grey,Leaves,Small Market,Washington,46,120
Earl Grey,Leaves,Small Market,Washington,46,120
Earl Grey,Leaves,Small Market,Washington,50,128
Earl Grey,Leaves,Small Market,Washington,42,113
Caffe Latte,Beans,Small Market,Washington,35,110
Caffe Latte,Beans,Small Market,Washington,35,110
Caffe Latte,Beans,Small Market,Washington,35,112
Caffe Latte,Beans,Small Market,Washington,32,103
Caffe Latte,Beans,Small Market,Washington,34,110
Caffe Latte,Beans,Small Market,Washington,34,110
Caffe Latte,Beans,Small Market,Washington,36,115
Caffe Latte,Beans,Small Market,Washington,17,69
Caffe Latte,Beans,Small Market,Washington,21,76
Caffe Latte,Beans,Small Market,Washington,10,51
Caffe Latte,Beans,Small Market,Washington,11,52
Caffe Latte,Beans,Small Market,Washington,13,56
Caffe Latte,Beans,Small Market,Washington,55,123
Caffe Latte,Beans,Small Market,Washington,52,117
Caffe Latte,Beans,Small Market,Washington,52,119
Caffe Latte,Beans,Small Market,Washington,47,110
Caffe Latte,Beans,Small Market,Washington,47,109
Caffe Latte,Beans,Small Market,Washington,47,109
Caffe Latte,Beans,Small Market,Washington,50,114
Caffe Latte,Beans,Small Market,Washington,23,68
Caffe Latte,Beans,Small Market,Washington,31,81
Caffe Latte,Beans,Small Market,Washington,15,54
Caffe Latte,Beans,Small Market,Washington,16,55
Caffe Latte,Beans,Small Market,Washington,19,60
